code,name,category
600033,福建高速,分红/增持/回购
600033,福建高速,业绩预告
600033,福建高速,人事变动
600032,浙江新能,业绩预告
600032,浙江新能,分红/增持/回购
600012,皖通高速,人事变动
600012,皖通高速,分红/增持/回购
600012,皖通高速,业绩预告
301613,新铝时代,并购重组
301613,新铝时代,业绩预告
301613,新铝时代,破产重整
301592,六九一二,业绩预告
301592,六九一二,质押/解押
301419,阿莱德,破产重整
301419,阿莱德,并购重组
301293,三博脑科,人事变动
301293,三博脑科,破产重整
301268,铭利达,质押/解押
301268,铭利达,人事变动
301181,标榜股份,破产重整
301181,标榜股份,人事变动
301181,标榜股份,分红/增持/回购
301165,锐捷网络,业绩预告
301165,锐捷网络,立案/处罚
301165,锐捷网络,分红/增持/回购
301138,华研精机,分红/增持/回购
301030,*ST仕净,重大诉讼
301030,*ST仕净,破产重整
301030,*ST仕净,退市风险
301030,*ST仕净,立案/处罚
300997,欢乐家,质押/解押
300997,欢乐家,并购重组
300992,泰福泵业,分红/增持/回购
300992,泰福泵业,并购重组
300992,泰福泵业,出售/转让
300903,科翔股份,质押/解押
300857,协创数据,立案/处罚
300857,协创数据,业绩预告
300857,协创数据,质押/解押
300840,酷特智能,并购重组
300817,双飞集团,分红/增持/回购
300817,双飞集团,人事变动
300817,双飞集团,破产重整
300793,佳禾智能,并购重组
300786,国林科技,出售/转让
300700,岱勒新材,质押/解押
300700,岱勒新材,业绩预告
300700,岱勒新材,人事变动
300686,智动力,重大诉讼
300686,智动力,质押/解押
300682,朗新科技,质押/解押
300682,朗新科技,破产重整
300676,华大基因,分红/增持/回购
300676,华大基因,质押/解押
300660,江苏雷利,人事变动
300660,江苏雷利,业绩预告
300660,江苏雷利,分红/增持/回购
300584,海辰药业,人事变动
300584,海辰药业,并购重组
300543,朗科智能,并购重组
300497,富祥股份,质押/解押
300497,富祥股份,分红/增持/回购
300497,富祥股份,立案/处罚
300497,富祥股份,业绩预告
300471,厚普股份,重大诉讼
300471,厚普股份,质押/解押
300456,赛微电子,质押/解押
300456,赛微电子,并购重组
300456,赛微电子,人事变动
300456,赛微电子,破产重整
300440,运达科技,人事变动
300440,运达科技,质押/解押
300440,运达科技,破产重整
300433,蓝思科技,分红/增持/回购
300433,蓝思科技,并购重组
300433,蓝思科技,业绩预告
300385,ST雪浪,重大诉讼
300374,中铁装配,人事变动
300374,中铁装配,重大诉讼
300374,中铁装配,立案/处罚
300345,华民股份,质押/解押
300345,华民股份,业绩预告
300298,三诺生物,分红/增持/回购
300298,三诺生物,人事变动
300298,三诺生物,业绩预告
300298,三诺生物,质押/解押
300275,梅安森,并购重组
300275,梅安森,出售/转让
300275,梅安森,业绩预告
300238,冠昊生物,人事变动
300238,冠昊生物,破产重整
300236,上海新阳,出售/转让
300236,上海新阳,质押/解押
300203,聚光科技,分红/增持/回购
300203,聚光科技,质押/解押
300122,智飞生物,质押/解押
300122,智飞生物,分红/增持/回购
300122,智飞生物,业绩预告
300095,华伍股份,出售/转让
300095,华伍股份,破产重整
300095,华伍股份,分红/增持/回购
300086,康芝药业,破产重整
300086,康芝药业,质押/解押
300086,康芝药业,立案/处罚
300069,金利华电,并购重组
300044,*ST赛为,质押/解押
300044,*ST赛为,破产重整
300027,ST华谊,破产重整
300027,ST华谊,重大诉讼
002985,北摩高科,分红/增持/回购
002985,北摩高科,破产重整
002980,华盛昌,出售/转让
002980,华盛昌,并购重组
002980,华盛昌,业绩预告
002980,华盛昌,人事变动
002980,华盛昌,破产重整
002965,祥鑫科技,并购重组
002965,祥鑫科技,业绩预告
002875,安奈儿,分红/增持/回购
002875,安奈儿,业绩预告
002811,郑中设计,重大诉讼
002811,郑中设计,破产重整
002811,郑中设计,分红/增持/回购
002742,冀衡医药,破产重整
002742,冀衡医药,业绩预告
002599,盛通股份,业绩预告
002599,盛通股份,人事变动
002599,盛通股份,破产重整
002599,盛通股份,出售/转让
002584,西陇科学,业绩预告
002584,西陇科学,质押/解押
002537,海联金汇,人事变动
002537,海联金汇,分红/增持/回购
002528,*ST英飞,出售/转让
002528,*ST英飞,业绩预告
002528,*ST英飞,立案/处罚
002528,*ST英飞,退市风险
002528,*ST英飞,重大诉讼
002528,*ST英飞,人事变动
002528,*ST英飞,破产重整
002387,维信诺,业绩预告
002387,维信诺,破产重整
002368,太极股份,业绩预告
002368,太极股份,人事变动
002368,太极股份,重大诉讼
002360,ST同德,业绩预告
002360,ST同德,破产重整
002360,ST同德,质押/解押
002360,ST同德,重大诉讼
002360,ST同德,出售/转让
002287,奇正藏药,破产重整
002287,奇正藏药,质押/解押
002287,奇正藏药,分红/增持/回购
002240,盛新锂能,业绩预告
002240,盛新锂能,质押/解押
002240,盛新锂能,破产重整
002237,恒邦股份,业绩预告
002237,恒邦股份,人事变动
002233,塔牌集团,业绩预告
002233,塔牌集团,分红/增持/回购
002223,鱼跃医疗,分红/增持/回购
002219,新里程,并购重组
002219,新里程,分红/增持/回购
002172,澳洋健康,质押/解押
002138,顺络电子,重大诉讼
002138,顺络电子,质押/解押
002083,孚日股份,业绩预告
002083,孚日股份,分红/增持/回购
002083,孚日股份,并购重组
002083,孚日股份,出售/转让
002083,孚日股份,人事变动
002083,孚日股份,质押/解押
002079,苏州固锝,分红/增持/回购
002079,苏州固锝,业绩预告
002079,苏州固锝,重大诉讼
002079,苏州固锝,人事变动
002079,苏州固锝,破产重整
002049,紫光国微,分红/增持/回购
002049,紫光国微,并购重组
002049,紫光国微,人事变动
002049,紫光国微,破产重整
001328,登康口腔,业绩预告
001328,登康口腔,分红/增持/回购
001314,亿道信息,并购重组
001314,亿道信息,破产重整
001314,亿道信息,业绩预告
001232,嘉立创,分红/增持/回购
001232,嘉立创,破产重整
000928,中钢国际,人事变动
000928,中钢国际,业绩预告
000877,天山股份,业绩预告
000877,天山股份,破产重整
000877,天山股份,出售/转让
000877,天山股份,人事变动
000793,ST华闻,破产重整
000793,ST华闻,退市风险
000793,ST华闻,业绩预告
000793,ST华闻,立案/处罚
000793,ST华闻,重大诉讼
000793,ST华闻,并购重组
000785,居然智家,质押/解押
000785,居然智家,并购重组
000762,西藏矿业,业绩预告
000762,西藏矿业,分红/增持/回购
000711,京蓝科技,业绩预告
000711,京蓝科技,退市风险
000711,京蓝科技,重大诉讼
000711,京蓝科技,立案/处罚
000711,京蓝科技,质押/解押
000698,ST沈化,人事变动
000698,ST沈化,业绩预告
000698,ST沈化,立案/处罚
000625,长安汽车,分红/增持/回购
000625,长安汽车,业绩预告
000625,长安汽车,破产重整
000625,长安汽车,并购重组
000625,长安汽车,人事变动
000582,北部湾港,人事变动
000582,北部湾港,分红/增持/回购
000564,供销大集,分红/增持/回购
000564,供销大集,并购重组
000564,供销大集,重大诉讼
000553,安道麦A,重大诉讼
000553,安道麦A,业绩预告
000553,安道麦A,人事变动
000525,红太阳,业绩预告
000525,红太阳,人事变动
000509,华塑控股,业绩预告
000509,华塑控股,重大诉讼
000509,华塑控股,人事变动
000430,张家界,业绩预告
000430,张家界,人事变动
000430,张家界,质押/解押
000408,藏格矿业,业绩预告
000408,藏格矿业,分红/增持/回购
000408,藏格矿业,质押/解押
000408,藏格矿业,破产重整
000408,藏格矿业,人事变动
000408,藏格矿业,并购重组
000400,许继电气,分红/增持/回购
000400,许继电气,业绩预告
000158,常山北明,质押/解押
000158,常山北明,破产重整
000158,常山北明,业绩预告
000049,德赛电池,业绩预告
000049,德赛电池,破产重整
000026,飞亚达,并购重组
000026,飞亚达,人事变动
920685,新芝生物,人事变动
920685,新芝生物,并购重组
920519,万德股份,分红/增持/回购
920370,新安洁,重大诉讼
920370,新安洁,人事变动
920370,新安洁,业绩预告
920165,珈凯生物,出售/转让
920165,珈凯生物,分红/增持/回购
920165,珈凯生物,破产重整
688797,臻宝科技,破产重整
688797,臻宝科技,业绩预告
688682,霍莱沃,质押/解押
688682,霍莱沃,业绩预告
688676,金盘科技,分红/增持/回购
688676,金盘科技,破产重整
688676,金盘科技,业绩预告
688608,恒玄科技,分红/增持/回购
688602,康鹏科技,分红/增持/回购
688602,康鹏科技,出售/转让
688602,康鹏科技,并购重组
688576,西山科技,人事变动
688576,西山科技,业绩预告
688569,铁科轨道,破产重整
688569,铁科轨道,分红/增持/回购
688566,吉贝尔,分红/增持/回购
688566,吉贝尔,人事变动
688566,吉贝尔,业绩预告
688566,吉贝尔,破产重整
688565,力源科技,破产重整
688565,力源科技,业绩预告
688565,力源科技,人事变动
688562,航天软件,出售/转让
688562,航天软件,破产重整
688562,航天软件,业绩预告
688552,航天南湖,人事变动
688552,航天南湖,业绩预告
688533,上声电子,业绩预告
688509,正元地信,业绩预告
688468,科美诊断,业绩预告
688410,山外山,分红/增持/回购
688410,山外山,业绩预告
688386,泛亚微透,并购重组
688386,泛亚微透,分红/增持/回购
688386,泛亚微透,业绩预告
688361,中科飞测,业绩预告
688343,云天励飞,业绩预告
688343,云天励飞,人事变动
688329,艾隆科技,业绩预告
688253,英诺特,业绩预告
688253,英诺特,人事变动
688252,天德钰,业绩预告
688252,天德钰,人事变动
688252,天德钰,分红/增持/回购
688252,天德钰,破产重整
688219,会通股份,分红/增持/回购
688219,会通股份,质押/解押
688219,会通股份,业绩预告
688208,道通科技,破产重整
688208,道通科技,人事变动
688208,道通科技,分红/增持/回购
688208,道通科技,业绩预告
688157,松井股份,分红/增持/回购
688157,松井股份,破产重整
688157,松井股份,业绩预告
688153,唯捷创芯,分红/增持/回购
688153,唯捷创芯,质押/解押
688153,唯捷创芯,业绩预告
688133,泰坦科技,重大诉讼
688133,泰坦科技,业绩预告
688001,华兴源创,分红/增持/回购
688001,华兴源创,并购重组
688001,华兴源创,业绩预告
688001,华兴源创,出售/转让
605580,恒盛能源,人事变动
605580,恒盛能源,破产重整
605580,恒盛能源,业绩预告
605179,一鸣食品,人事变动
605179,一鸣食品,破产重整
605179,一鸣食品,分红/增持/回购
605179,一鸣食品,业绩预告
605169,洪通燃气,人事变动
605117,德业股份,业绩预告
605117,德业股份,分红/增持/回购
605020,永和股份,业绩预告
605020,永和股份,分红/增持/回购
605020,永和股份,人事变动
605020,永和股份,破产重整
605020,永和股份,立案/处罚
603976,正川股份,出售/转让
603976,正川股份,质押/解押
603976,正川股份,破产重整
603976,正川股份,业绩预告
603939,益丰药房,破产重整
603939,益丰药房,分红/增持/回购
603939,益丰药房,业绩预告
603885,吉祥航空,质押/解押
603885,吉祥航空,分红/增持/回购
603885,吉祥航空,人事变动
603885,吉祥航空,破产重整
603885,吉祥航空,业绩预告
603868,飞科电器,分红/增持/回购
603868,飞科电器,业绩预告
603858,步长制药,人事变动
603858,步长制药,出售/转让
603858,步长制药,质押/解押
603858,步长制药,分红/增持/回购
603858,步长制药,业绩预告
603828,*ST利达,质押/解押
603828,*ST利达,退市风险
603828,*ST利达,业绩预告
603828,*ST利达,重大诉讼
603828,*ST利达,立案/处罚
603810,丰山集团,业绩预告
603810,丰山集团,分红/增持/回购
603778,国晟科技,重大诉讼
603778,国晟科技,业绩预告
603778,国晟科技,质押/解押
603719,良品铺子,人事变动
603719,良品铺子,破产重整
603719,良品铺子,业绩预告
603717,天域生物,破产重整
603717,天域生物,业绩预告
603717,天域生物,立案/处罚
603717,天域生物,重大诉讼
603669,灵康药业,业绩预告
603662,柯力传感,分红/增持/回购
603662,柯力传感,业绩预告
603602,纵横通信,出售/转让
603602,纵横通信,质押/解押
603602,纵横通信,业绩预告
603569,长久物流,分红/增持/回购
603569,长久物流,质押/解押
603569,长久物流,业绩预告
603518,锦泓集团,分红/增持/回购
603518,锦泓集团,质押/解押
603518,锦泓集团,业绩预告
603505,金石资源,分红/增持/回购
603505,金石资源,质押/解押
603505,金石资源,业绩预告
603416,信捷电气,分红/增持/回购
603416,信捷电气,业绩预告
603416,信捷电气,质押/解押
603409,汇通控股,业绩预告
603409,汇通控股,质押/解押
603399,永杉锂业,业绩预告
603381,永臻股份,分红/增持/回购
603381,永臻股份,业绩预告
603360,百傲化学,分红/增持/回购
603360,百傲化学,质押/解押
603360,百傲化学,业绩预告
603318,水发燃气,业绩预告
603318,水发燃气,人事变动
603318,水发燃气,重大诉讼
603257,中国瑞林,业绩预告
603218,日月股份,分红/增持/回购
603218,日月股份,人事变动
